,RBER,SIGMA,SKEW,CAPACITY,T0,T1,T2,LLR0,LLR1,LLR2,LLR3
83,0.41517,9.334212728197961,0.5,0.012034596280597887,-0.9974999999999999,0.0,0.9974999999999999,0.4029151341209362,0.04562088641026487,-0.045620886410264766,-0.40291513412093627
84,0.42016,9.926337747066508,0.5,0.010578814824190097,-0.9974999999999999,0.0,0.9974999999999999,0.3753249667389111,0.040358264341428876,-0.0403582643414297,-0.375324966738911
85,0.42515,10.596831482549144,0.5,0.00922562467151633,-0.9974999999999999,0.0,0.9974999999999999,0.3482700316060308,0.03542727594494597,-0.035427275944946025,-0.34827003160603076
86,0.43013999999999997,11.362490621639434,0.5,0.007973283258761787,-0.9974999999999999,0.0,0.9974999999999999,0.3217392679977703,0.030825481583613014,-0.030825481583613805,-0.3217392679977702
87,0.43512999999999996,12.24527979938158,0.5,0.006820026275444091,-0.9974999999999999,0.0,0.9974999999999999,0.2957220145584578,0.026550619068515895,-0.02655061906851587,-0.2957220145584577
88,0.44011999999999996,13.274484916853721,0.5,0.005764067545069418,-0.9974999999999999,0.0,0.9974999999999999,0.2702079907816629,0.02260059944690453,-0.022600599446905383,-0.270207990781663
89,0.44510999999999995,14.490040995650414,0.5,0.004803598803316267,-0.9974999999999999,0.0,0.9974999999999999,0.24518727952212324,0.01897350315247907,-0.01897350315248003,-0.24518727952212305
90,0.45009999999999994,15.94785674444113,0.5,0.003936789371974059,-0.9974999999999999,0.0,0.9974999999999999,0.22065031046892686,0.01566757650130836,-0.015667576501309434,-0.2206503104689268
91,0.45509,17.728688835913744,0.5,0.0031617857274544026,-0.9974999999999999,0.0,0.9974999999999999,0.19658784451502656,0.012681228518702273,-0.012681228518704837,-0.19658784451502626
92,0.46008,19.953671890717512,0.5,0.002476710963210893,-0.9974999999999999,0.0,0.9974999999999999,0.17299095896311212,0.01001302808356367,-0.010013028083563627,-0.17299095896311206
93,0.46507,22.813159875433637,0.5,0.0018796641458690422,-0.9974999999999999,0.0,0.9974999999999999,0.14985103351234097,0.007661701378430713,-0.007661701378430681,-0.14985103351234083
94,0.47006,26.624408897634407,0.5,0.0013687195652759554,-0.9974999999999999,0.0,0.9974999999999999,0.12715973697454647,0.00562612963475198,-0.005626129634751876,-0.12715973697454666
95,0.47505,31.958479353986014,0.5,0.0009419258790275276,-0.9974999999999999,0.0,0.9974999999999999,0.10490901467229147,0.003905347164147428,-0.003905347164149655,-0.10490901467229115
96,0.48003999999999997,39.95749129925485,0.5,0.000597305152345351,-0.9974999999999999,0.0,0.9974999999999999,0.0830910764745753,0.002498539667787029,-0.002498539667781395,-0.08309107647457567
97,0.48502999999999996,53.28639055169648,0.5,0.00033285179442754664,-0.9974999999999999,0.0,0.9974999999999999,0.06169838542916008,0.001405042816984082,-0.0014050428169803395,-0.061698385429160126
98,0.49001999999999996,79.94001311221459,0.5,0.00014653139263143267,-0.9974999999999999,0.0,0.9974999999999999,0.04072364695335561,0.0006243410995711017,-0.0006243410995655573,-0.04072364695335577
99,0.49500999999999995,159.89253609375592,0.5,3.6279446025133666e-05,-0.9974999999999999,0.0,0.9974999999999999,0.020159798547776567,0.0001560669271287398,-0.00015606692712869107,-0.020159798547776678
